NODE	SUBGRPAH_ID	ORBIT	RAW_COUNT	WEIGHTED_COUNT
173713	NA	18	2616	1770,74179
173713	NA	19	2590	1618,43874
173713	NA	20	170	99,00548
173713	NA	21	0	0
173713	NA	22	936	633,56816
173713	NA	23	0	0
173713	NA	24	90	60,92002
173713	NA	25	0	0
173713	NA	26	0	0
173713	NA	27	12	8,12267
173713	NA	28	2	1,16477
173713	NA	29	0	0
173713	NA	30	0	0
173713	NA	31	32	21,66045
173713	NA	32	0	0
173713	NA	33	0	0
173713	NA	34	0	0
173713	NA	35	19	11,87272
173713	NA	36	0	0
173713	NA	37	0	0
173713	NA	38	0	0
173713	NA	39	1	0,62488
173713	NA	40	0	0
173713	NA	41	0	0
173713	NA	42	0	0
173713	NA	43	0	0
173713	NA	44	0	0
173713	NA	45	1	0,62488
173713	NA	46	0	0
173713	NA	47	0	0
173713	NA	48	0	0
173713	NA	49	0	0
173713	NA	50	0	0
173713	NA	51	0	0
173713	NA	52	0	0
173713	NA	53	0	0
173713	NA	54	0	0
173713	NA	55	0	0
173713	NA	56	0	0
173713	NA	57	0	0
173713	NA	58	0	0
173713	NA	59	0	0
173713	NA	60	0	0
173713	NA	61	0	0
173713	NA	62	0	0
173713	NA	63	0	0
173713	NA	64	0	0
173713	NA	65	0	0
173713	NA	66	0	0
173713	NA	67	0	0
173713	NA	68	0	0
173713	NA	69	0	0
173713	NA	70	0	0
173713	NA	71	0	0
173713	NA	72	0	0
173724	NA	0	1	1
173724	NA	1	6	5,03067
173724	NA	2	0	0
173724	NA	3	0	0
173724	NA	4	25	18,59852
173724	NA	5	0	0
173724	NA	6	15	11,15911
173724	NA	7	0	0
173724	NA	8	0	0
173724	NA	9	0	0
173724	NA	10	0	0
173724	NA	11	0	0
173724	NA	12	0	0
173724	NA	13	0	0
173724	NA	14	0	0
173724	NA	15	734	496,83657
173724	NA	16	0	0
173724	NA	17	0	0
173724	NA	18	126	85,28802
173724	NA	19	125	78,10998
173724	NA	20	0	0
173724	NA	21	0	0
173724	NA	22	20	13,53778
173724	NA	23	0	0
173724	NA	24	0	0
173724	NA	25	0	0
173724	NA	26	0	0
173724	NA	27	2	1,35378
173724	NA	28	0	0
173724	NA	29	0	0
173724	NA	30	0	0
173724	NA	31	0	0
173724	NA	32	0	0
173724	NA	33	0	0
173724	NA	34	0	0
173724	NA	35	0	0
173724	NA	36	0	0
173724	NA	37	0	0
173724	NA	38	0	0
173724	NA	39	0	0
173724	NA	40	0	0
173724	NA	41	0	0
173724	NA	42	0	0
173724	NA	43	0	0
173724	NA	44	0	0
173724	NA	45	0	0
173724	NA	46	0	0
173724	NA	47	0	0
173724	NA	48	0	0
173724	NA	49	0	0
173724	NA	50	0	0
173724	NA	51	0	0
173724	NA	52	0	0
173724	NA	53	0	0
173724	NA	54	0	0
173724	NA	55	0	0
173724	NA	56	0	0
173724	NA	57	0	0
173724	NA	58	0	0
173724	NA	59	0	0
173724	NA	60	0	0
173724	NA	61	0	0
173724	NA	62	0	0
173724	NA	63	0	0
173724	NA	64	0	0
173724	NA	65	0	0
173724	NA	66	0	0
173724	NA	67	0	0
173724	NA	68	0	0
173724	NA	69	0	0
173724	NA	70	0	0
173724	NA	71	0	0
173724	NA	72	0	0
173726	NA	0	1	1
173726	NA	1	34	28,50711
173726	NA	2	0	0
173726	NA	3	0	0
173726	NA	4	260	193,42457
173726	NA	5	0	0
173726	NA	6	551	409,91129
173726	NA	7	0	0
173726	NA	8	0	0
173726	NA	9	10	7,43941
173726	NA	10	0	0
173726	NA	11	0	0
173726	NA	12	0	0
173726	NA	13	0	0
173726	NA	14	0	0
173726	NA	15	4771	3229,43773
173726	NA	16	0	0
173726	NA	17	0	0
173726	NA	18	3775	2555,25622
173726	NA	19	7968	4979,04242
173726	NA	20	0	0
173726	NA	21	0	0
173726	NA	22	5680	3844,72989
173726	NA	23	0	0
173726	NA	24	402	272,1094
173726	NA	25	0	0
173726	NA	26	0	0
173726	NA	27	46	31,1369
173726	NA	28	0	0
173726	NA	29	0	0
173726	NA	30	0	0
173726	NA	31	288	194,94405
173726	NA	32	0	0
173726	NA	33	0	0
173726	NA	34	0	0
173726	NA	35	99	61,8631
173726	NA	36	0	0
173726	NA	37	0	0
173726	NA	38	0	0
173726	NA	39	16	9,99808
173726	NA	40	0	0
173726	NA	41	0	0
173726	NA	42	0	0
173726	NA	43	0	0
173726	NA	44	0	0
173726	NA	45	6	3,74928
173726	NA	46	0	0
173726	NA	47	0	0
173726	NA	48	0	0
173726	NA	49	0	0
173726	NA	50	0	0
173726	NA	51	0	0
173726	NA	52	0	0
173726	NA	53	0	0
173726	NA	54	0	0
173726	NA	55	0	0
173726	NA	56	0	0
173726	NA	57	0	0
173726	NA	58	0	0
173726	NA	59	0	0
173726	NA	60	0	0
173726	NA	61	0	0
173726	NA	62	0	0
173726	NA	63	0	0
173726	NA	64	0	0
173726	NA	65	0	0
173726	NA	66	0	0
173726	NA	67	0	0
173726	NA	68	0	0
173726	NA	69	0	0
173726	NA	70	0	0
173726	NA	71	0	0
173726	NA	72	0	0
173728	NA	0	10	10
173728	NA	1	283	237,2798
173728	NA	2	44	36,89156
173728	NA	3	1	0,83844
173728	NA	4	1951	1451,42819
173728	NA	5	2318	1569,02885
173728	NA	6	8013	5961,19637
173728	NA	7	112	83,32135
173728	NA	8	33	22,33734
173728	NA	9	107	79,60165
173728	NA	10	135	91,38002
173728	NA	11	8	5,41511
173728	NA	12	14	9,47645
173728	NA	13	0	0
173728	NA	14	0	0
173728	NA	15	27028	18294,95765
173728	NA	16	15064	8773,05027
173728	NA	17	22207	13876,70619
173728	NA	18	50863	34428,60852
173728	NA	19	97456	60898,28786
173728	NA	20	62862	36609,89686
173728	NA	21	8290	4827,9731
173728	NA	22	183885	124469,74574
173728	NA	23	182	123,19381
173728	NA	24	9130	6179,99716
173728	NA	25	4478	2798,21184
173728	NA	26	1067	583,06905
173728	NA	27	330	223,37339
173728	NA	28	811	472,31438
173728	NA	29	859	500,26887
173728	NA	30	103	56,28502
173728	NA	31	5995	4057,94995
173728	NA	32	4449	2591,03164
173728	NA	33	28	16,30678
173728	NA	34	115	66,9743
173728	NA	35	839	524,27417
173728	NA	36	563	327,88285
173728	NA	37	2684	1466,68915
173728	NA	38	231	126,23144
173728	NA	39	627	391,79965
173728	NA	40	1870	1021,87359
173728	NA	41	0	0
173728	NA	42	0	0
173728	NA	43	70	40,76696
173728	NA	44	0	0
173728	NA	45	74	46,24111
173728	NA	46	51	29,70164
173728	NA	47	108	55,65603
173728	NA	48	0	0
173728	NA	49	35	20,38348
173728	NA	50	4	2,32954
173728	NA	51	62	31,95068
173728	NA	52	48	27,95449
173728	NA	53	13	6,34246
173728	NA	54	91	56,86406
173728	NA	55	0	0
173728	NA	56	21	14,21467
173728	NA	57	0	0
173728	NA	58	0	0
173728	NA	59	20	10,92913
173728	NA	60	0	0
173728	NA	61	0	0
173728	NA	62	0	0
173728	NA	63	4	2,06133
173728	NA	64	0	0
173728	NA	65	0	0
173728	NA	66	0	0
173728	NA	67	0	0
173728	NA	68	0	0
173728	NA	69	0	0
173728	NA	70	0	0
173728	NA	71	0	0
173728	NA	72	0	0
173742	NA	0	2	2
173742	NA	1	3	2,51533
173742	NA	2	1	0,83844
173742	NA	3	0	0
173742	NA	4	247	183,75334
173742	NA	5	3	2,03067
173742	NA	6	1	0,74394
173742	NA	7	0	0
173742	NA	8	0	0
173742	NA	9	2	1,48788
173742	NA	10	0	0
173742	NA	11	0	0
173742	NA	12	0	0
173742	NA	13	0	0
173742	NA	14	0	0
173742	NA	15	1771	1198,77053
173742	NA	16	247	143,84914
173742	NA	17	0	0
173742	NA	18	10757	7281,29567
173742	NA	19	127	79,35974
173742	NA	20	1	0,58239
173742	NA	21	0	0
173742	NA	22	0	0
173742	NA	23	0	0
173742	NA	24	307	207,80494
173742	NA	25	0	0
173742	NA	26	0	0
173742	NA	27	102	69,04268
173742	NA	28	2	1,16477
173742	NA	29	0	0
173742	NA	30	0	0
173742	NA	31	0	0
173742	NA	32	0	0
173742	NA	33	0	0
173742	NA	34	0	0
173742	NA	35	8	4,99904
173742	NA	36	0	0
173742	NA	37	0	0
173742	NA	38	0	0
173742	NA	39	1	0,62488
173742	NA	40	0	0
173742	NA	41	0	0
173742	NA	42	0	0
173742	NA	43	0	0
173742	NA	44	0	0
173742	NA	45	22	13,74736
173742	NA	46	0	0
173742	NA	47	0	0
173742	NA	48	0	0
173742	NA	49	0	0
173742	NA	50	0	0
173742	NA	51	0	0
173742	NA	52	0	0
173742	NA	53	0	0
173742	NA	54	0	0
173742	NA	55	0	0
173742	NA	56	0	0
173742	NA	57	0	0
173742	NA	58	0	0
173742	NA	59	0	0
173742	NA	60	0	0
173742	NA	61	0	0
173742	NA	62	0	0
173742	NA	63	0	0
173742	NA	64	0	0
173742	NA	65	0	0
173742	NA	66	0	0
173742	NA	67	0	0
173742	NA	68	0	0
173742	NA	69	0	0
173742	NA	70	0	0
173742	NA	71	0	0
173742	NA	72	0	0
173744	NA	0	8	8
173744	NA	1	87	72,94467
173744	NA	2	27	22,638
173744	NA	3	1	0,83844
173744	NA	4	801	595,89645
173744	NA	5	606	410,19477
173744	NA	6	2421	1801,0803
173744	NA	7	50	37,19703
173744	NA	8	1	0,67689
173744	NA	9	19	14,13487
173744	NA	10	1	0,67689
173744	NA	11	6	4,06133
173744	NA	12	0	0
173744	NA	13	0	0
173744	NA	14	0	0
173744	NA	15	7452	5044,17731
173744	NA	16	5388	3137,89132
173744	NA	17	1214	758,6041
173744	NA	18	18273	12368,79389
173744	NA	19	32809	20501,68206
173744	NA	20	16880	9830,66175
173744	NA	21	1723	1003,44966
173744	NA	22	53502	36214,91876
173744	NA	23	55	37,2289
173744	NA	24	1294	875,89445
173744	NA	25	0	0
173744	NA	26	6	3,27874
173744	NA	27	243	164,48404
173744	NA	28	128	74,5453
173744	NA	29	10	5,82385
173744	NA	30	86	46,99526
173744	NA	31	1224	828,51222
173744	NA	32	0	0
173744	NA	33	15	8,73578
173744	NA	34	14	8,15339
173744	NA	35	154	96,23149
173744	NA	36	88	51,2499
173744	NA	37	67	36,61258
173744	NA	38	6	3,27874
173744	NA	39	31	19,37127
173744	NA	40	0	0
173744	NA	41	0	0
173744	NA	42	0	0
173744	NA	43	0	0
173744	NA	44	0	0
173744	NA	45	18	11,24784
173744	NA	46	0	0
173744	NA	47	0	0
173744	NA	48	0	0
173744	NA	49	0	0
173744	NA	50	0	0
173744	NA	51	5	2,57667
173744	NA	52	0	0
173744	NA	53	0	0
173744	NA	54	0	0
173744	NA	55	0	0
173744	NA	56	2	1,35378
173744	NA	57	0	0
173744	NA	58	0	0
173744	NA	59	0	0
173744	NA	60	0	0
173744	NA	61	0	0
173744	NA	62	0	0
173744	NA	63	0	0
173744	NA	64	0	0
173744	NA	65	0	0
173744	NA	66	0	0
173744	NA	67	0	0
173744	NA	68	0	0
173744	NA	69	0	0
173744	NA	70	0	0
173744	NA	71	0	0
173744	NA	72	0	0
173747	NA	0	1	1
173747	NA	1	34	28,50711
173747	NA	2	0	0
173747	NA	3	0	0
173747	NA	4	9	6,69547
173747	NA	5	0	0
173747	NA	6	561	417,3507
173747	NA	7	0	0
173747	NA	8	0	0
173747	NA	9	0	0
173747	NA	10	0	0
173747	NA	11	0	0
173747	NA	12	0	0
173747	NA	13	0	0
173747	NA	14	0	0
173747	NA	15	261	176,66805
173747	NA	16	0	0
173747	NA	17	0	0
173747	NA	18	2	1,35378
173747	NA	19	297	185,58931
173747	NA	20	0	0
173747	NA	21	0	0
173747	NA	22	5984	4050,50417
173747	NA	23	0	0
173747	NA	24	0	0
173747	NA	25	0	0
173747	NA	26	0	0
173747	NA	27	1	0,67689
173747	NA	28	0	0
173747	NA	29	0	0
173747	NA	30	0	0
173747	NA	31	0	0
173747	NA	32	0	0
173747	NA	33	0	0
173747	NA	34	0	0
173747	NA	35	0	0
173747	NA	36	0	0
173747	NA	37	0	0
173747	NA	38	0	0
173747	NA	39	0	0
173747	NA	40	0	0
173747	NA	41	0	0
173747	NA	42	0	0
173747	NA	43	0	0
173747	NA	44	0	0
173747	NA	45	0	0
173747	NA	46	0	0
173747	NA	47	0	0
173747	NA	48	0	0
173747	NA	49	0	0
173747	NA	50	0	0
173747	NA	51	0	0
173747	NA	52	0	0
173747	NA	53	0	0
173747	NA	54	0	0
173747	NA	55	0	0
173747	NA	56	0	0
173747	NA	57	0	0
173747	NA	58	0	0
173747	NA	59	0	0
173747	NA	60	0	0
173747	NA	61	0	0
173747	NA	62	0	0
173747	NA	63	0	0
173747	NA	64	0	0
173747	NA	65	0	0
173747	NA	66	0	0
173747	NA	67	0	0
173747	NA	68	0	0
173747	NA	69	0	0
173747	NA	70	0	0
173747	NA	71	0	0
173747	NA	72	0	0
173748	NA	0	1	1
173748	NA	1	51	42,76067
173748	NA	2	0	0
173748	NA	3	0	0
173748	NA	4	648	482,07354
173748	NA	5	0	0
173748	NA	6	1244	925,46216
173748	NA	7	0	0
173748	NA	8	0	0
173748	NA	9	31	23,06216
173748	NA	10	0	0
173748	NA	11	0	0
173748	NA	12	0	0
173748	NA	13	0	0
173748	NA	14	0	0
173748	NA	15	6065	4105,33218
173748	NA	16	0	0
173748	NA	17	0	0
173748	NA	18	26144	17696,58772
173748	NA	19	28482	17797,82707
173748	NA	20	0	0
173748	NA	21	0	0
173748	NA	22	19411	13139,09364
173748	NA	23	0	0
173748	NA	24	3260	2206,65835
173748	NA	25	0	0
173748	NA	26	0	0
173748	NA	27	158	106,94847
173748	NA	28	0	0
173748	NA	29	0	0
173748	NA	30	0	0
173748	NA	31	1316	890,78601
173748	NA	32	0	0
173748	NA	33	0	0
173748	NA	34	0	0
173748	NA	35	260	162,46875
173748	NA	36	0	0
173748	NA	37	0	0
173748	NA	38	0	0
173748	NA	39	91	56,86406
173748	NA	40	0	0
173748	NA	41	0	0
173748	NA	42	0	0
173748	NA	43	0	0
173748	NA	44	0	0
173748	NA	45	69	43,11671
173748	NA	46	0	0
173748	NA	47	0	0
173748	NA	48	0	0
173748	NA	49	0	0
173748	NA	50	0	0
173748	NA	51	0	0
173748	NA	52	0	0
173748	NA	53	0	0
173748	NA	54	0	0
173748	NA	55	0	0
173748	NA	56	7	4,73822
173748	NA	57	0	0
173748	NA	58	0	0
173748	NA	59	0	0
173748	NA	60	0	0
173748	NA	61	0	0
173748	NA	62	0	0
173748	NA	63	0	0
173748	NA	64	0	0
173748	NA	65	0	0
173748	NA	66	0	0
173748	NA	67	0	0
173748	NA	68	0	0
173748	NA	69	0	0
173748	NA	70	0	0
173748	NA	71	0	0
173748	NA	72	0	0
173750	NA	0	1	1
173750	NA	1	13	10,89978
173750	NA	2	0	0
173750	NA	3	0	0
173750	NA	4	130	96,71228
173750	NA	5	0	0
173750	NA	6	78	58,02737
173750	NA	7	0	0
173750	NA	8	0	0
173750	NA	9	0	0
173750	NA	10	0	0
173750	NA	11	0	0
173750	NA	12	0	0
173750	NA	13	0	0
173750	NA	14	0	0
173750	NA	15	1421	961,85936
173750	NA	16	0	0
173750	NA	17	0	0
173750	NA	18	2572	1740,95868
173750	NA	19	1520	949,81733
173750	NA	20	0	0
173750	NA	21	0	0
173750	NA	22	286	193,59027
173750	NA	23	0	0
173750	NA	24	0	0
173750	NA	25	0	0
173750	NA	26	0	0
173750	NA	27	12	8,12267
173750	NA	28	0	0
173750	NA	29	0	0
173750	NA	30	0	0
173750	NA	31	0	0
173750	NA	32	0	0
173750	NA	33	0	0
173750	NA	34	0	0
173750	NA	35	20	12,4976
173750	NA	36	0	0
173750	NA	37	0	0
173750	NA	38	0	0
173750	NA	39	0	0
173750	NA	40	0	0
173750	NA	41	0	0
173750	NA	42	0	0
173750	NA	43	0	0
173750	NA	44	0	0
173750	NA	45	0	0
173750	NA	46	0	0
173750	NA	47	0	0
173750	NA	48	0	0
173750	NA	49	0	0
173750	NA	50	0	0
173750	NA	51	0	0
173750	NA	52	0	0
173750	NA	53	0	0
173750	NA	54	0	0
173750	NA	55	0	0
173750	NA	56	0	0
173750	NA	57	0	0
173750	NA	58	0	0
173750	NA	59	0	0
173750	NA	60	0	0
173750	NA	61	0	0
173750	NA	62	0	0
173750	NA	63	0	0
173750	NA	64	0	0
173750	NA	65	0	0
173750	NA	66	0	0
173750	NA	67	0	0
173750	NA	68	0	0
173750	NA	69	0	0
173750	NA	70	0	0
173750	NA	71	0	0
173750	NA	72	0	0
173754	NA	0	3	3
173754	NA	1	0	0
173754	NA	2	3	2,51533
173754	NA	3	0	0
173754	NA	4	0	0
173754	NA	5	0	0
173754	NA	6	0	0
173754	NA	7	1	0,74394
173754	NA	8	0	0
173754	NA	9	0	0
173754	NA	10	0	0
173754	NA	11	0	0
173754	NA	12	0	0
173754	NA	13	0	0
173754	NA	14	0	0
173754	NA	15	0	0
173754	NA	16	0	0
173754	NA	17	0	0
173754	NA	18	0	0
173754	NA	19	0	0
173754	NA	20	0	0
173754	NA	21	0	0
173754	NA	22	0	0
173754	NA	23	0	0
173754	NA	24	0	0
173754	NA	25	0	0
173754	NA	26	0	0
173754	NA	27	0	0
173754	NA	28	0	0
173754	NA	29	0	0
173754	NA	30	0	0
173754	NA	31	0	0
173754	NA	32	0	0
173754	NA	33	0	0
173754	NA	34	0	0
173754	NA	35	0	0
173754	NA	36	0	0
173754	NA	37	0	0
173754	NA	38	0	0
173754	NA	39	0	0
173754	NA	40	0	0
173754	NA	41	0	0
173754	NA	42	0	0
173754	NA	43	0	0
173754	NA	44	0	0
173754	NA	45	0	0
173754	NA	46	0	0
173754	NA	47	0	0
173754	NA	48	0	0
173754	NA	49	0	0
173754	NA	50	0	0
173754	NA	51	0	0
173754	NA	52	0	0
173754	NA	53	0	0
173754	NA	54	0	0
173754	NA	55	0	0
173754	NA	56	0	0
173754	NA	57	0	0
173754	NA	58	0	0
173754	NA	59	0	0
173754	NA	60	0	0
173754	NA	61	0	0
173754	NA	62	0	0
173754	NA	63	0	0
173754	NA	64	0	0
173754	NA	65	0	0
173754	NA	66	0	0
173754	NA	67	0	0
173754	NA	68	0	0
173754	NA	69	0	0
173754	NA	70	0	0
173754	NA	71	0	0
173754	NA	72	0	0
173758	NA	0	2	2
173758	NA	1	94	78,81379
173758	NA	2	1	0,83844
173758	NA	3	0	0
173758	NA	4	885	658,38747
173758	NA	5	92	62,27379
173758	NA	6	2969	2208,75977
173758	NA	7	0	0
173758	NA	8	1	0,67689
173758	NA	9	93	69,18648
173758	NA	10	0	0
173758	NA	11	0	0
173758	NA	12	0	0
173758	NA	13	0	0
173758	NA	14	0	0
173758	NA	15	7669	5191,06224
173758	NA	16	830	483,3797
173758	NA	17	1203	751,73042
173758	NA	18	28766	19471,39085
173758	NA	19	49626	31010,28601
173758	NA	20	2878	1676,10453
173758	NA	21	0	0
173758	NA	22	67673	45807,1137
173758	NA	23	0	0
173758	NA	24	8856	5994,52956
173758	NA	25	0	0
173758	NA	26	0	0
173758	NA	27	122	82,58047
173758	NA	28	92	53,57944
173758	NA	29	0	0
173758	NA	30	0	0
173758	NA	31	5420	3668,73873
173758	NA	32	0	0
173758	NA	33	0	0
173758	NA	34	13	7,57101
173758	NA	35	280	174,96635
173758	NA	36	14	8,15339
173758	NA	37	91	49,72754
173758	NA	38	0	0
173758	NA	39	716	447,41395
173758	NA	40	0	0
173758	NA	41	0	0
173758	NA	42	0	0
173758	NA	43	0	0
173758	NA	44	0	0
173758	NA	45	59	36,86791
173758	NA	46	0	0
173758	NA	47	0	0
173758	NA	48	0	0
173758	NA	49	0	0
173758	NA	50	0	0
173758	NA	51	1	0,51533
173758	NA	52	0	0
173758	NA	53	0	0
173758	NA	54	0	0
173758	NA	55	0	0
173758	NA	56	21	14,21467
173758	NA	57	0	0
173758	NA	58	0	0
173758	NA	59	0	0
173758	NA	60	0	0
173758	NA	61	0	0
173758	NA	62	0	0
173758	NA	63	0	0
173758	NA	64	0	0
173758	NA	65	0	0
173758	NA	66	0	0
173758	NA	67	0	0
173758	NA	68	0	0
173758	NA	69	0	0
173758	NA	70	0	0
173758	NA	71	0	0
173758	NA	72	0	0
173768	NA	0	6	6
173768	NA	1	129	108,15934
173768	NA	2	15	12,57667
173768	NA	3	0	0
173768	NA	4	1202	894,21665
173768	NA	5	633	428,47078
173768	NA	6	3026	2251,16438
173768	NA	7	20	14,87881
173768	NA	8	6	4,06133
173768	NA	9	20	14,87881
173768	NA	10	0	0
173768	NA	11	0	0
173768	NA	12	0	0
173768	NA	13	0	0
173768	NA	14	0	0
173768	NA	15	10837	7335,4468
173768	NA	16	5650	3290,47624
173768	NA	17	4789	2992,54946
173768	NA	18	21275	14400,81486
173768	NA	19	42837	26767,9769
173768	NA	20	14758	8594,84041
173768	NA	21	1242	723,32239
173768	NA	22	56691	38373,51799
173768	NA	23	15	10,15334
173768	NA	24	913	617,99972
173768	NA	25	0	0
173768	NA	26	0	0
173768	NA	27	195	131,99337
173768	NA	28	94	54,74421
173768	NA	29	0	0
173768	NA	30	0	0
173768	NA	31	594	402,0721
173768	NA	32	0	0
173768	NA	33	0	0
173768	NA	34	37	21,54825
173768	NA	35	247	154,34532
173768	NA	36	141	82,11631
173768	NA	37	368	201,09598
173768	NA	38	24	13,11496
173768	NA	39	9	5,62392
173768	NA	40	0	0
173768	NA	41	0	0
173768	NA	42	0	0
173768	NA	43	0	0
173768	NA	44	0	0
173768	NA	45	17	10,62296
173768	NA	46	0	0
173768	NA	47	0	0
173768	NA	48	0	0
173768	NA	49	2	1,16477
173768	NA	50	0	0
173768	NA	51	4	2,06133
173768	NA	52	0	0
173768	NA	53	0	0
173768	NA	54	0	0
173768	NA	55	0	0
173768	NA	56	0	0
173768	NA	57	0	0
173768	NA	58	0	0
173768	NA	59	0	0
173768	NA	60	0	0
173768	NA	61	0	0
173768	NA	62	1	0,58239
173768	NA	63	0	0
173768	NA	64	0	0
173768	NA	65	0	0
173768	NA	66	0	0
173768	NA	67	0	0
173768	NA	68	0	0
173768	NA	69	0	0
173768	NA	70	0	0
173768	NA	71	0	0
173768	NA	72	0	0
173773	NA	0	2	2
173773	NA	1	141	118,22068
173773	NA	2	1	0,83844
173773	NA	3	0	0
173773	NA	4	1072	797,50437
173773	NA	5	139	94,08758
173773	NA	6	4862	3617,0394
173773	NA	7	0	0
173773	NA	8	1	0,67689
173773	NA	9	44	32,73339
173773	NA	10	0	0
173773	NA	11	0	0
173773	NA	12	0	0
173773	NA	13	0	0
173773	NA	14	0	0
173773	NA	15	11555	7821,45315
173773	NA	16	952	554,43069
173773	NA	17	4773	2982,55139
173773	NA	18	30339	20536,13735
173773	NA	19	68189	42609,93013
173773	NA	20	4727	2752,93472
173773	NA	21	0	0
173773	NA	22	109483	74107,84552
173773	NA	23	0	0
173773	NA	24	3539	2395,5104
173773	NA	25	0	0
173773	NA	26	0	0
173773	NA	27	207	140,11604
173773	NA	28	40	23,29541
173773	NA	29	0	0
173773	NA	30	0	0
173773	NA	31	2704	1830,30803
173773	NA	32	0	0
173773	NA	33	0	0
173773	NA	34	51	29,70164
173773	NA	35	707	441,79003
173773	NA	36	7	4,0767
173773	NA	37	135	73,77162
173773	NA	38	0	0
173773	NA	39	125	78,10998
173773	NA	40	0	0
173773	NA	41	0	0
173773	NA	42	0	0
173773	NA	43	0	0
173773	NA	44	0	0
173773	NA	45	26	16,24688
173773	NA	46	0	0
173773	NA	47	0	0
173773	NA	48	0	0
173773	NA	49	0	0
173773	NA	50	0	0
173773	NA	51	4	2,06133
173773	NA	52	0	0
173773	NA	53	0	0
173773	NA	54	0	0
173773	NA	55	0	0
173773	NA	56	0	0
173773	NA	57	0	0
173773	NA	58	0	0
173773	NA	59	0	0
173773	NA	60	0	0
173773	NA	61	0	0
173773	NA	62	0	0
173773	NA	63	0	0
173773	NA	64	0	0
173773	NA	65	0	0
173773	NA	66	0	0
173773	NA	67	0	0
173773	NA	68	0	0
173773	NA	69	0	0
173773	NA	70	0	0
173773	NA	71	0	0
173773	NA	72	0	0
173777	NA	0	1	1
173777	NA	1	6	5,03067
173777	NA	2	0	0
173777	NA	3	0	0
173777	NA	4	39	29,01369
173777	NA	5	0	0
173777	NA	6	15	11,15911
173777	NA	7	0	0
173777	NA	8	0	0
173777	NA	9	0	0
173777	NA	10	0	0
173777	NA	11	0	0
173777	NA	12	0	0
173777	NA	13	0	0
173777	NA	14	0	0
173777	NA	15	270	182,76005
173777	NA	16	0	0
173777	NA	17	0	0
173777	NA	18	284	192,23649
173777	NA	19	195	121,85157
173777	NA	20	0	0
173777	NA	21	0	0
173777	NA	22	20	13,53778
173777	NA	23	0	0
173777	NA	24	0	0
173777	NA	25	0	0
173777	NA	26	0	0
173777	NA	27	7	4,73822
173777	NA	28	0	0
173777	NA	29	0	0
173777	NA	30	0	0
173777	NA	31	0	0
173777	NA	32	0	0
173777	NA	33	0	0
173777	NA	34	0	0
173777	NA	35	0	0
173777	NA	36	0	0
173777	NA	37	0	0
173777	NA	38	0	0
173777	NA	39	0	0
173777	NA	40	0	0
173777	NA	41	0	0
173777	NA	42	0	0
173777	NA	43	0	0
173777	NA	44	0	0
173777	NA	45	0	0
173777	NA	46	0	0
173777	NA	47	0	0
173777	NA	48	0	0
173777	NA	49	0	0
173777	NA	50	0	0
173777	NA	51	0	0
173777	NA	52	0	0
173777	NA	53	0	0
173777	NA	54	0	0
173777	NA	55	0	0
173777	NA	56	0	0
173777	NA	57	0	0
173777	NA	58	0	0
173777	NA	59	0	0
173777	NA	60	0	0
173777	NA	61	0	0
173777	NA	62	0	0
173777	NA	63	0	0
173777	NA	64	0	0
173777	NA	65	0	0
173777	NA	66	0	0
173777	NA	67	0	0
173777	NA	68	0	0
173777	NA	69	0	0
173777	NA	70	0	0
173777	NA	71	0	0
173777	NA	72	0	0
173790	NA	0	1	1
173790	NA	1	5	4,19222
173790	NA	2	0	0
173790	NA	3	0	0
173790	NA	4	9	6,69547
173790	NA	5	0	0
173790	NA	6	10	7,43941
173790	NA	7	0	0
173790	NA	8	0	0
173790	NA	9	0	0
173790	NA	10	0	0
173790	NA	11	0	0
173790	NA	12	0	0
173790	NA	13	0	0
173790	NA	14	0	0
173790	NA	15	96	64,98135
173790	NA	16	0	0
173790	NA	17	0	0
173790	NA	18	18	12,184
173790	NA	19	36	22,49567
173790	NA	20	0	0
173790	NA	21	0	0
173790	NA	22	10	6,76889
173790	NA	23	0	0
173790	NA	24	0	0
173790	NA	25	0	0
173790	NA	26	0	0
173790	NA	27	0	0
173790	NA	28	0	0
173790	NA	29	0	0
173790	NA	30	0	0
173790	NA	31	0	0
173790	NA	32	0	0
173790	NA	33	0	0
173790	NA	34	0	0
173790	NA	35	0	0
173790	NA	36	0	0
173790	NA	37	0	0
173790	NA	38	0	0
173790	NA	39	0	0
173790	NA	40	0	0
173790	NA	41	0	0
173790	NA	42	0	0
173790	NA	43	0	0
173790	NA	44	0	0
173790	NA	45	0	0
173790	NA	46	0	0
173790	NA	47	0	0
173790	NA	48	0	0
173790	NA	49	0	0
173790	NA	50	0	0
173790	NA	51	0	0
173790	NA	52	0	0
173790	NA	53	0	0
173790	NA	54	0	0
173790	NA	55	0	0
173790	NA	56	0	0
173790	NA	57	0	0
173790	NA	58	0	0
173790	NA	59	0	0
173790	NA	60	0	0
173790	NA	61	0	0
173790	NA	62	0	0
173790	NA	63	0	0
173790	NA	64	0	0
173790	NA	65	0	0
173790	NA	66	0	0
173790	NA	67	0	0
173790	NA	68	0	0
173790	NA	69	0	0
173790	NA	70	0	0
173790	NA	71	0	0
173790	NA	72	0	0
173793	NA	0	1	1
173793	NA	1	10	8,38445
173793	NA	2	0	0
173793	NA	3	0	0
173793	NA	4	39	29,01369
173793	NA	5	0	0
